mean_overlapping_bboxes,class_acc,loss_rpn_cls,loss_rpn_regr,loss_class_cls,loss_class_regr,curr_loss,elapsed_time,mAP
23.633000000000003,0.948,0.327,0.078,0.147,0.066,0.619,0.212,0.0
24.733,0.951,0.395,0.077,0.15,0.057999999999999996,0.679,0.204,0.0
21.9,0.935,0.32799999999999996,0.081,0.153,0.057,0.619,0.203,0.0
26.133000000000003,0.95,0.426,0.087,0.141,0.063,0.7170000000000001,0.21100000000000002,0.0
26.166999999999998,0.955,0.483,0.079,0.12300000000000001,0.062,0.747,0.21,0.0
25.033,0.946,0.413,0.087,0.166,0.059000000000000004,0.725,0.18899999999999997,0.0
24.833000000000002,0.9540000000000001,0.359,0.084,0.127,0.062,0.632,0.207,0.0
24.833000000000002,0.9520000000000001,0.419,0.087,0.138,0.068,0.7120000000000001,0.203,0.0
23.267,0.9420000000000001,0.36200000000000004,0.08,0.158,0.049,0.649,0.20800000000000002,0.0
25.467,0.943,0.41600000000000004,0.073,0.155,0.06,0.705,0.203,0.0
24.5,0.956,0.308,0.077,0.126,0.057,0.568,0.207,0.0
23.033,0.956,0.326,0.08,0.125,0.046,0.578,0.19899999999999998,0.0
25.767,0.9440000000000001,0.382,0.08,0.147,0.068,0.677,0.21,0.0
21.2,0.92,0.313,0.082,0.216,0.073,0.684,0.586,0.0
27.333,0.941,0.583,0.085,0.156,0.083,0.907,0.205,0.0
25.167,0.935,0.399,0.091,0.18,0.085,0.754,0.197,0.0
24.833,0.926,0.431,0.085,0.184,0.068,0.768,0.203,0.0
25.467,0.944,0.463,0.082,0.157,0.071,0.772,0.194,0.0
25.1,0.93,0.675,0.084,0.181,0.077,1.018,0.201,0.0
23.233,0.947,0.338,0.085,0.158,0.066,0.646,0.204,0.0
25.367,0.946,0.353,0.08,0.163,0.06,0.656,0.195,0.0
23.433,0.942,0.406,0.085,0.169,0.073,0.733,0.199,0.0
25.5,0.939,0.581,0.09,0.157,0.078,0.906,0.208,0.0
23.7,0.949,0.535,0.077,0.13,0.055,0.797,0.193,0.0
23.533,0.949,0.445,0.083,0.134,0.062,0.724,0.202,0.0
24.5,0.93,0.358,0.076,0.174,0.079,0.687,0.196,0.0
23.933,0.931,0.406,0.082,0.181,0.081,0.751,0.195,0.0
26.567,0.943,0.572,0.079,0.157,0.056,0.864,0.209,0.0
23.733,0.944,0.388,0.088,0.152,0.069,0.697,0.201,0.0
26.433,0.945,0.471,0.081,0.16,0.078,0.79,0.198,0.0
23.433,0.946,0.527,0.076,0.147,0.067,0.818,0.194,0.0
27.6,0.939,0.306,0.082,0.173,0.065,0.627,0.211,0.0
22.8,0.936,0.31,0.075,0.156,0.059,0.6,0.194,0.0
24.667,0.954,0.399,0.077,0.134,0.063,0.673,0.203,0.0
23.967,0.941,0.606,0.081,0.16,0.061,0.908,0.201,0.0
20.233,0.947,0.379,0.081,0.148,0.065,0.674,0.204,0.0
23.333,0.957,0.307,0.081,0.141,0.07,0.599,0.195,0.0
22.567,0.945,0.376,0.074,0.159,0.048,0.656,0.201,0.0
23.533,0.952,0.345,0.076,0.135,0.057,0.613,0.205,0.0
25.367,0.936,0.465,0.078,0.188,0.069,0.8,0.202,0.0
23.4,0.947,0.355,0.076,0.128,0.055,0.614,0.205,0.0
20.6,0.952,0.325,0.074,0.145,0.05,0.594,0.184,0.0
22.967,0.955,0.289,0.079,0.136,0.058,0.562,0.202,0.0
24.367,0.942,0.33,0.076,0.165,0.064,0.635,0.549,0.0
24.2,0.961,0.524,0.077,0.111,0.048,0.759,0.207,0.0
24.467,0.959,0.522,0.075,0.104,0.05,0.752,0.205,0.0
23.867,0.948,0.417,0.075,0.137,0.058,0.687,0.202,0.0
22.9,0.949,0.535,0.08,0.123,0.065,0.803,0.204,0.0
25.0,0.945,0.26,0.071,0.147,0.058,0.535,0.197,0.0
22.567,0.941,0.371,0.069,0.146,0.059,0.645,0.205,0.0
25.267,0.967,0.398,0.071,0.089,0.048,0.606,0.204,0.0
20.7,0.955,0.284,0.073,0.115,0.057,0.529,0.19,0.0
24.133,0.95,0.337,0.074,0.172,0.068,0.651,0.226,0.0
22.3,0.955,0.411,0.074,0.119,0.056,0.661,0.196,0.0
22.833,0.941,0.417,0.072,0.151,0.043,0.684,0.204,0.0
21.833,0.953,0.333,0.072,0.123,0.055,0.583,0.199,0.0
24.4,0.971,0.323,0.078,0.107,0.046,0.553,0.198,0.0
24.167,0.958,0.319,0.072,0.121,0.054,0.566,0.209,0.0
24.067,0.953,0.436,0.068,0.123,0.052,0.679,0.2,0.0
23.867,0.964,0.45,0.071,0.131,0.055,0.707,0.189,0.0
23.967,0.957,0.355,0.072,0.115,0.048,0.59,0.201,0.0
22.7,0.957,0.51,0.073,0.12,0.046,0.75,0.206,0.0
23.433,0.927,0.367,0.073,0.19,0.054,0.684,0.207,0.0
22.933,0.947,0.309,0.073,0.146,0.071,0.598,0.203,0.0
21.833,0.96,0.346,0.074,0.116,0.055,0.592,0.2,0.0
24.167,0.958,0.348,0.067,0.124,0.052,0.592,0.214,0.0
21.0,0.972,0.492,0.066,0.086,0.04,0.685,0.19,0.0
22.867,0.964,0.317,0.073,0.124,0.05,0.564,0.204,0.0
23.1,0.965,0.324,0.072,0.106,0.04,0.542,0.2,0.0
24.067,0.95,0.311,0.067,0.147,0.057,0.583,0.207,0.0
22.233,0.96,0.283,0.068,0.131,0.047,0.53,0.196,0.0
22.767,0.952,0.51,0.073,0.135,0.056,0.774,0.197,0.0
22.233,0.97,0.391,0.067,0.109,0.047,0.613,0.201,0.0
23.067,0.969,0.379,0.066,0.103,0.054,0.602,0.193,0.0
22.733,0.973,0.384,0.069,0.082,0.046,0.581,0.195,0.0
23.533,0.964,0.364,0.069,0.13,0.046,0.609,0.204,0.0
24.1,0.964,0.323,0.07,0.125,0.063,0.581,0.211,0.0
24.467,0.968,0.391,0.065,0.085,0.046,0.587,0.206,0.0
22.3,0.965,0.358,0.069,0.098,0.042,0.567,0.21,0.0
22.2,0.959,0.323,0.069,0.101,0.047,0.541,0.196,0.0
24.667,0.96,0.273,0.067,0.126,0.055,0.521,0.2,0.0
21.933,0.962,0.283,0.066,0.12,0.046,0.516,0.202,0.0
24.1,0.962,0.385,0.068,0.102,0.044,0.598,0.214,0.0
20.967,0.946,0.233,0.069,0.147,0.056,0.505,0.204,0.0
19.833,0.966,0.392,0.064,0.111,0.051,0.618,0.2,0.0
25.2,0.956,0.3,0.066,0.111,0.044,0.521,0.207,0.0
23.433,0.972,0.347,0.06,0.083,0.039,0.529,0.193,0.0
21.967,0.965,0.408,0.066,0.11,0.042,0.626,0.199,0.0
21.5,0.967,0.232,0.061,0.1,0.045,0.438,0.2,0.0
22.333,0.964,0.281,0.067,0.11,0.039,0.496,0.213,0.0
25.567,0.951,0.296,0.066,0.142,0.048,0.553,0.204,0.0
24.633,0.967,0.382,0.065,0.088,0.045,0.579,0.196,0.0
23.233,0.97,0.394,0.066,0.08,0.038,0.577,0.203,0.0
23.2,0.953,0.453,0.065,0.117,0.05,0.685,0.198,0.0
21.533,0.965,0.269,0.061,0.099,0.045,0.474,0.195,0.0
22.5,0.959,0.32,0.067,0.104,0.054,0.545,0.21,0.0
22.5,0.947,0.372,0.068,0.138,0.062,0.64,0.203,0.0
21.1,0.969,0.313,0.058,0.087,0.037,0.495,0.186,0.0
22.4,0.962,0.285,0.064,0.1,0.044,0.493,0.204,0.0
24.833,0.967,0.352,0.063,0.087,0.055,0.557,0.203,0.0
23.867,0.965,0.291,0.061,0.104,0.038,0.494,0.198,0.0
21.7,0.965,0.305,0.06,0.098,0.034,0.497,0.197,0.0
22.333,0.972,0.246,0.065,0.074,0.043,0.428,0.197,0.0
22.033,0.97,0.35,0.059,0.088,0.037,0.534,0.215,0.0
22.467,0.974,0.348,0.063,0.08,0.043,0.533,0.194,0.0
22.533,0.971,0.374,0.057,0.085,0.031,0.547,0.2,0.0
22.9,0.97,0.322,0.065,0.098,0.04,0.524,0.215,0.0
22.767,0.966,0.274,0.061,0.096,0.036,0.467,0.2,0.0
